,Zip,Household Income Change,Median Home Value Change,% Bachelors+ Change,Starbucks Store Count,Walmart Store Count
31839,96783,52.42,-8.8,14.15,0.0,0.0
31840,96785,-11.0,-19.78,6.13,0.0,0.0
31841,96786,19.32,16.31,-4.44,0.0,0.0
31842,96789,8.31,11.29,1.8,3.0,1.0
31843,96790,0.95,4.42,6.27,0.0,0.0
31844,96791,5.16,18.43,1.15,0.0,0.0
31845,96792,14.73,21.64,6.78,1.0,0.0
31846,96793,11.83,6.35,1.84,1.0,0.0
31847,96795,25.17,30.48,-1.09,0.0,0.0
31848,96796,15.96,0.11,16.95,0.0,0.0
31849,96797,12.65,15.23,4.7,3.0,1.0
31850,96813,24.47,18.19,2.4,4.0,1.0
31851,96814,30.32,23.9,3.02,9.0,1.0
31852,96815,30.67,21.69,8.8,6.0,0.0
31853,96816,17.6,25.43,3.95,3.0,0.0
31854,96817,13.84,20.11,0.13,1.0,0.0
31855,96818,17.39,6.09,3.33,3.0,0.0
31856,96819,14.45,15.35,4.73,6.0,0.0
31857,96821,14.65,18.74,1.56,1.0,0.0
31858,96822,18.89,8.01,1.25,2.0,0.0
31859,96825,13.34,21.11,-2.19,2.0,0.0
31860,96826,19.44,14.21,0.24,0.0,0.0
31861,96850,15.05,10.15,2.14,0.0,0.0
31862,96853,15.05,10.15,114.03,0.0,0.0
31863,96857,15.05,10.15,-0.64,1.0,0.0
31864,96859,15.05,10.15,-39.74,1.0,0.0
31865,96860,72.94,10.15,-28.57,0.0,0.0
31866,96863,15.05,10.15,-36.77,0.0,0.0
31867,97001,-31.3,118.93,75.01,0.0,0.0
31868,97002,10.15,15.81,5.81,0.0,0.0
31869,97004,9.08,13.44,17.58,0.0,0.0
31870,97005,19.61,22.27,5.09,6.0,0.0
31871,97006,23.29,22.42,4.63,3.0,2.0
31872,97007,20.5,19.98,2.61,3.0,0.0
31873,97008,23.01,20.53,4.01,1.0,1.0
31874,97009,22.06,10.86,3.66,0.0,0.0
31875,97011,13.73,48.97,-6.08,0.0,0.0
31876,97013,18.34,12.29,4.85,3.0,0.0
31877,97014,20.0,39.13,7.64,0.0,0.0
31878,97015,34.36,14.57,0.84,5.0,0.0
31879,97016,-3.26,-7.27,-0.27,0.0,0.0
31880,97017,39.15,-9.8,5.58,0.0,0.0
31881,97018,6.67,10.23,7.32,0.0,0.0
31882,97019,3.97,5.34,9.14,0.0,0.0
31883,97020,20.97,-5.55,-1.31,0.0,0.0
31884,97021,29.0,0.58,-0.23,0.0,0.0
31885,97022,12.56,4.06,0.7,0.0,0.0
31886,97023,21.4,15.48,9.39,0.0,0.0
31887,97024,17.74,10.25,13.8,1.0,0.0
31888,97026,42.44,20.79,-4.51,0.0,0.0
31889,97027,24.27,9.76,-3.97,0.0,0.0
31890,97028,-13.09,22.74,-4.27,0.0,0.0
31891,97029,-30.5,-37.47,3.05,0.0,0.0
31892,97030,15.03,10.39,5.55,4.0,1.0
31893,97031,18.02,7.09,0.07,2.0,1.0
31894,97032,22.35,2.85,12.18,0.0,0.0
31895,97033,-64.97,3.77,-8.69,0.0,0.0
31896,97034,25.32,17.77,2.4,3.0,0.0
31897,97035,33.67,14.49,5.94,8.0,0.0
31898,97037,12.27,-18.94,-0.32,0.0,0.0
31899,97038,15.17,11.75,2.52,1.0,0.0
31900,97039,68.56,18.69,-4.42,0.0,0.0
31901,97040,27.55,15.03,5.67,0.0,0.0
31902,97041,15.65,13.21,-1.11,0.0,0.0
31903,97042,2.5,3.05,7.01,0.0,0.0
31904,97045,19.82,14.95,4.42,4.0,0.0
31905,97048,9.97,10.33,3.39,0.0,0.0
31906,97049,18.96,-4.63,-5.05,0.0,0.0
31907,97050,46.72,-9.75,22.13,0.0,0.0
31908,97051,-1.62,12.29,9.94,2.0,1.0
31909,97053,3.87,-0.91,-1.33,0.0,0.0
31910,97054,4.9,4.09,-3.21,0.0,0.0
31911,97055,11.03,7.63,-2.34,2.0,0.0
31912,97056,25.18,12.79,-1.81,1.0,0.0
31913,97057,-2.5,45.96,-35.71,0.0,0.0
31914,97058,14.41,6.11,0.32,3.0,0.0
31915,97060,13.52,18.18,2.43,5.0,1.0
31916,97062,30.85,18.93,6.26,3.0,0.0
31917,97063,26.25,9.07,11.7,0.0,0.0
31918,97064,11.77,3.48,6.85,0.0,0.0
31919,97065,-9.76,45.31,22.82,0.0,0.0
31920,97067,-11.47,2.01,2.79,0.0,0.0
31921,97068,12.14,13.32,-0.99,4.0,1.0
31922,97070,23.39,6.95,4.31,4.0,0.0
31923,97071,10.07,3.12,2.75,4.0,1.0
31924,97080,18.98,17.81,5.13,1.0,1.0
31925,97086,26.21,9.6,5.47,4.0,1.0
31926,97089,13.48,8.95,2.31,1.0,0.0
31927,97101,-7.38,-12.02,5.45,0.0,0.0
31928,97102,-13.0,-30.41,-10.54,0.0,0.0
31929,97103,19.07,2.34,3.87,1.0,0.0
31930,97106,16.45,24.85,-0.25,0.0,0.0
31931,97107,39.71,19.0,-1.76,0.0,0.0
31932,97108,-17.54,87.82,-6.05,0.0,0.0
31933,97109,10.61,20.53,2.49,0.0,0.0
31934,97110,-17.41,-28.85,-2.62,0.0,0.0
31935,97111,6.27,55.12,0.15,0.0,0.0
31936,97112,-3.15,-5.78,1.36,0.0,0.0
31937,97113,23.34,10.17,8.9,2.0,1.0
31938,97114,6.9,10.48,4.57,0.0,0.0
31939,97115,1.71,15.39,-2.15,0.0,0.0
31940,97116,18.93,22.03,1.24,1.0,0.0
31941,97117,-14.67,-14.69,-2.86,0.0,0.0
31942,97118,-0.03,14.5,-6.17,0.0,0.0
31943,97119,34.91,0.91,11.84,0.0,0.0
31944,97121,88.55,30.91,25.43,0.0,0.0
31945,97122,-5.92,10.39,15.96,0.0,0.0
31946,97123,13.71,19.98,3.08,5.0,0.0
31947,97124,28.46,18.53,5.97,8.0,0.0
31948,97125,87.75,1.5,-4.26,0.0,0.0
31949,97127,18.76,25.98,14.66,0.0,0.0
31950,97128,19.19,10.28,2.44,3.0,1.0
31951,97130,42.6,1.15,5.46,0.0,0.0
31952,97131,50.39,4.69,-0.31,0.0,0.0
31953,97132,7.61,27.78,4.31,2.0,0.0
31954,97133,23.46,11.17,6.71,0.0,0.0
31955,97134,25.08,-62.64,0.0,0.0,0.0
31956,97135,86.91,-53.34,-0.75,0.0,0.0
31957,97136,6.96,-18.33,-11.4,0.0,0.0
31958,97137,36.47,9.4,3.98,0.0,0.0
31959,97138,12.08,-2.98,1.01,1.0,0.0
31960,97140,28.11,22.93,-0.14,4.0,1.0
31961,97141,13.72,-1.34,3.14,1.0,0.0
31962,97144,2.87,26.33,3.61,0.0,0.0
31963,97145,95.91,0.7,-4.31,0.0,0.0
31964,97146,29.23,2.87,-0.03,2.0,0.0
31965,97147,18.27,28.07,-8.2,0.0,0.0
31966,97148,14.57,15.19,9.16,0.0,0.0
31967,97149,-1.22,-30.16,4.37,0.0,0.0
31968,97201,34.89,2.36,-0.14,9.0,0.0
31969,97202,49.38,36.39,4.92,5.0,0.0
31970,97203,45.02,39.13,-0.93,4.0,0.0
31971,97204,-10.87,39.96,8.44,9.0,0.0
31972,97205,54.53,-4.45,0.0,5.0,0.0
31973,97206,27.66,37.26,3.35,1.0,0.0
31974,97208,15.05,10.15,2.14,0.0,0.0
31975,97209,71.46,25.09,8.88,7.0,0.0
31976,97210,42.38,25.44,2.91,2.0,0.0
31977,97211,42.26,36.25,4.59,1.0,0.0
31978,97212,35.58,35.97,3.29,1.0,0.0
31979,97213,24.61,32.23,-0.84,5.0,0.0
31980,97214,40.32,28.8,1.84,3.0,0.0
31981,97215,37.12,28.09,6.28,1.0,0.0
31982,97216,-1.68,17.41,6.72,2.0,0.0
31983,97217,44.01,40.09,5.57,4.0,1.0
31984,97218,46.86,30.64,4.32,5.0,0.0
31985,97219,30.21,23.07,-0.86,5.0,0.0
31986,97220,12.47,25.77,5.15,4.0,0.0
31987,97221,28.07,31.28,-0.31,2.0,0.0
31988,97222,23.71,15.96,3.18,2.0,0.0
31989,97223,28.82,19.46,2.91,10.0,1.0
31990,97224,24.12,14.91,-0.43,4.0,0.0
31991,97225,14.59,13.4,1.55,3.0,0.0
31992,97227,38.07,56.77,14.26,0.0,0.0
31993,97229,13.16,15.52,1.71,5.0,0.0
31994,97230,6.97,11.25,4.05,3.0,0.0
31995,97231,10.1,46.13,3.62,0.0,0.0
31996,97232,42.97,30.92,8.42,9.0,0.0
31997,97233,12.05,3.97,4.24,0.0,0.0
31998,97236,2.82,17.25,4.41,2.0,0.0
31999,97239,28.63,25.43,1.04,2.0,0.0
32000,97266,23.43,21.1,5.95,4.0,1.0
32001,97267,16.17,18.37,4.84,4.0,1.0
32002,97301,14.37,1.33,6.45,4.0,0.0
32003,97302,25.94,13.58,4.32,3.0,1.0
32004,97303,22.78,8.71,2.25,3.0,0.0
32005,97304,4.34,2.27,-2.97,2.0,0.0
32006,97305,30.44,3.32,0.69,2.0,1.0
32007,97306,10.99,9.75,-2.03,1.0,1.0
32008,97317,19.8,6.4,4.59,0.0,0.0
32009,97321,20.99,7.25,5.92,2.0,0.0
32010,97322,18.77,15.89,1.33,3.0,1.0
32011,97324,61.4,-13.72,6.94,0.0,0.0
32012,97325,10.14,10.48,3.54,0.0,0.0
32013,97326,-15.44,10.58,5.59,0.0,0.0
32014,97327,-0.9,3.47,8.43,0.0,0.0
32015,97329,335.56,4.39,4.58,0.0,0.0
32016,97330,29.57,17.55,3.4,4.0,1.0
32017,97331,2262.2,10.15,45.24,0.0,0.0
32018,97333,29.42,23.07,4.78,2.0,0.0
32019,97338,19.42,4.76,5.08,2.0,1.0
32020,97341,5.45,-2.42,14.59,0.0,0.0
32021,97342,-31.53,-37.7,3.26,0.0,0.0
32022,97343,-42.03,53.74,54.05,0.0,0.0
32023,97344,1.82,2.89,13.97,0.0,0.0
32024,97345,200.72,-0.1,-14.99,0.0,0.0
32025,97346,43.61,-28.37,13.42,0.0,0.0
32026,97347,40.26,26.2,9.73,0.0,0.0
32027,97348,11.64,25.39,6.52,0.0,0.0
32028,97350,19.47,19.73,15.64,0.0,0.0
32029,97351,-9.41,2.13,6.92,0.0,0.0
32030,97352,32.86,25.69,-5.2,0.0,0.0
32031,97355,7.82,11.93,3.43,1.0,1.0
32032,97357,47.05,11.89,9.99,0.0,0.0
32033,97358,6.38,-4.75,14.35,0.0,0.0
32034,97360,-21.05,6.61,11.05,0.0,0.0
32035,97361,-3.51,4.18,-3.2,0.0,0.0
32036,97362,33.81,4.54,6.46,0.0,0.0
32037,97364,-37.18,-0.81,-7.34,0.0,0.0
32038,97365,7.44,-10.82,0.0,2.0,1.0
32039,97366,1.6,-33.24,5.49,0.0,0.0
32040,97367,21.36,-7.37,-0.98,2.0,0.0
32041,97368,-16.48,-18.95,6.94,0.0,0.0
32042,97369,0.48,-29.58,0.0,0.0,0.0
32043,97370,16.0,17.7,7.91,0.0,0.0
32044,97371,110.83,43.81,-14.41,0.0,0.0
32045,97373,15.05,10.15,26.22,0.0,0.0
32046,97374,17.21,5.05,-2.85,0.0,0.0
32047,97375,11.58,0.51,-4.35,0.0,0.0
32048,97376,8.09,-11.06,5.16,0.0,0.0
32049,97377,-1.8,27.0,53.46,0.0,0.0
32050,97378,14.95,4.46,3.05,0.0,0.0
32051,97380,-2.48,-20.7,3.72,0.0,0.0
32052,97381,25.84,4.41,4.62,1.0,0.0
32053,97383,28.04,-0.13,2.01,1.0,0.0
32054,97384,15.05,10.15,2.14,0.0,0.0
32055,97385,17.44,8.25,-4.71,0.0,0.0
32056,97386,1.76,6.34,-0.59,1.0,0.0
32057,97388,56.41,-27.45,-12.59,0.0,0.0
32058,97389,18.67,-0.78,-0.1,0.0,0.0
32059,97390,-22.01,54.5,-6.72,0.0,0.0
32060,97391,25.35,4.78,-0.2,0.0,0.0
32061,97392,47.65,5.2,4.06,0.0,0.0
32062,97394,19.99,-0.44,-5.16,0.0,0.0
32063,97396,17.02,6.26,3.11,0.0,0.0
32064,97401,17.82,5.91,-3.54,9.0,0.0
32065,97402,15.82,3.88,1.78,5.0,1.0
32066,97403,61.06,4.21,-0.99,2.0,0.0
32067,97404,15.11,5.12,3.52,1.0,0.0
32068,97405,23.72,8.85,2.95,2.0,0.0
32069,97406,-12.78,30.67,0.0,0.0,0.0
32070,97408,1.81,13.34,2.16,1.0,1.0
32071,97410,48.35,46.97,7.22,0.0,0.0
32072,97411,-1.38,-0.32,-9.69,0.0,0.0
32073,97412,22.72,26.41,-5.26,0.0,0.0
32074,97413,46.18,5.43,4.96,0.0,0.0
32075,97414,-70.89,-31.32,-24.93,0.0,0.0
32076,97415,11.7,2.36,5.29,1.0,0.0
32077,97416,23.82,-2.7,-1.63,0.0,0.0
32078,97417,-4.87,-17.87,7.22,0.0,0.0
32079,97419,-6.52,11.14,6.43,0.0,0.0
32080,97420,30.54,-0.22,2.98,0.0,1.0
32081,97423,-12.31,-1.11,5.5,0.0,0.0
32082,97424,3.9,-0.48,5.29,1.0,1.0
32083,97426,14.15,-3.42,7.78,0.0,0.0
32084,97429,13.92,15.39,-0.54,0.0,0.0
32085,97430,2.88,-9.57,-9.76,0.0,0.0
32086,97431,-10.04,14.31,6.72,0.0,0.0
32087,97434,-29.36,22.15,1.48,0.0,0.0
32088,97435,16.63,-8.57,2.9,0.0,0.0
32089,97436,20.0,3.12,3.82,0.0,0.0
32090,97437,19.33,-8.37,3.42,0.0,0.0
32091,97438,-8.96,-8.03,17.51,0.0,0.0
32092,97439,17.27,-2.14,-0.36,1.0,0.0
32093,97441,-63.1,6.07,-40.84,0.0,0.0
32094,97442,-17.05,-18.8,24.27,0.0,0.0
32095,97443,8.17,-1.06,-0.2,0.0,0.0
32096,97444,27.15,-3.64,-2.03,0.0,0.0
32097,97446,-14.77,0.65,-10.5,0.0,0.0
32098,97447,-18.96,-21.87,-1.31,0.0,0.0
32099,97448,15.51,3.77,5.24,1.0,0.0
32100,97449,-3.37,0.34,5.38,0.0,0.0
32101,97450,37.06,10.51,16.88,0.0,0.0
32102,97451,289.89,35.2,-12.32,0.0,0.0
32103,97452,28.69,15.64,-6.35,0.0,0.0
32104,97453,19.32,8.85,2.33,0.0,0.0
32105,97454,46.03,16.42,5.57,0.0,0.0
32106,97455,82.56,7.3,-8.17,0.0,0.0
32107,97456,-7.49,8.91,-2.7,0.0,0.0
32108,97457,24.9,6.57,5.43,0.0,0.0
32109,97458,11.7,-12.59,8.75,0.0,0.0
32110,97459,16.9,-6.81,-1.15,1.0,0.0
32111,97461,78.51,-11.62,-2.47,0.0,0.0
32112,97462,15.3,10.94,2.59,0.0,0.0
32113,97463,-10.63,-28.48,0.18,0.0,0.0
32114,97465,10.28,-20.76,8.56,0.0,0.0
32115,97466,-23.25,-18.5,7.87,0.0,0.0
32116,97467,27.8,-12.12,1.88,0.0,0.0
32117,97469,41.55,-6.58,-7.27,0.0,0.0
32118,97470,15.25,1.94,6.37,1.0,0.0
32119,97471,13.1,4.77,2.17,2.0,1.0
32120,97473,58.6,-36.37,0.59,0.0,0.0
32121,97476,171.3,132.36,0.47,0.0,0.0
32122,97477,16.52,1.41,2.44,4.0,2.0
32123,97478,18.08,11.2,3.52,1.0,0.0
32124,97479,5.06,-5.98,0.27,0.0,0.0
32125,97480,-25.12,37.0,2.05,0.0,0.0
32126,97481,50.28,-5.09,5.84,0.0,0.0
32127,97484,30.45,-20.56,19.18,0.0,0.0
32128,97486,33.92,5.6,7.41,0.0,0.0
32129,97487,-0.77,3.81,2.94,0.0,0.0
32130,97488,48.64,-13.22,3.26,0.0,0.0
32131,97489,24.21,-10.81,-12.13,0.0,0.0
32132,97490,27.49,19.73,17.96,0.0,0.0
32133,97492,-10.34,-18.83,17.95,0.0,0.0
32134,97493,11.8,-12.61,21.32,0.0,0.0
32135,97494,15.05,10.15,45.42,0.0,0.0
32136,97495,107.57,8.52,-5.08,0.0,0.0
32137,97496,6.44,2.11,-0.04,0.0,0.0
32138,97497,-23.03,2.0,11.02,0.0,0.0
32139,97498,10.78,-13.59,11.32,0.0,0.0
32140,97499,29.06,15.47,-2.85,0.0,0.0
32141,97501,19.4,0.72,2.51,3.0,1.0
32142,97502,9.74,4.07,3.21,0.0,0.0
32143,97503,11.14,1.0,-3.11,0.0,0.0
32144,97504,12.03,-1.89,1.13,7.0,1.0
32145,97520,25.04,9.82,6.68,2.0,0.0
32146,97522,-5.66,-0.27,9.15,0.0,0.0
32147,97523,30.67,19.5,11.22,0.0,0.0
32148,97524,15.31,-3.87,7.74,0.0,1.0
32149,97525,4.09,-20.26,2.94,0.0,0.0
32150,97526,29.77,2.84,-0.53,3.0,1.0
32151,97527,5.74,3.55,3.29,0.0,0.0
32152,97530,22.19,-1.49,2.1,0.0,0.0
32153,97531,207.12,16.16,-13.89,0.0,0.0
32154,97532,36.98,6.27,5.91,0.0,0.0
32155,97534,-49.96,-23.86,-12.6,0.0,0.0
32156,97535,5.12,-0.27,5.1,0.0,0.0
32157,97536,-18.77,-20.0,17.67,0.0,0.0
32158,97537,29.11,-4.13,2.17,0.0,0.0
32159,97538,42.35,10.0,10.01,0.0,0.0
32160,97539,23.01,-31.34,-3.02,0.0,0.0
32161,97540,19.94,4.34,0.73,0.0,0.0
32162,97541,32.01,6.45,-2.06,0.0,0.0
32163,97543,-20.07,16.94,21.23,0.0,0.0
32164,97544,5.0,10.24,4.78,0.0,0.0
32165,97601,12.86,0.35,5.95,0.0,0.0
32166,97603,1.03,-6.72,2.1,2.0,1.0
32167,97604,15.05,10.15,-32.89,0.0,0.0
32168,97620,41.75,-13.11,-13.06,0.0,0.0
32169,97621,194.08,324.0,-35.48,0.0,0.0
32170,97622,235.96,8.16,-16.72,0.0,0.0
32171,97623,-0.71,-8.65,4.4,0.0,0.0
32172,97624,15.35,-14.51,1.7,0.0,0.0
32173,97625,19.28,-24.5,-32.63,0.0,0.0
32174,97626,-7.02,5.23,0.0,0.0,0.0
32175,97627,36.75,-20.65,-4.09,0.0,0.0
32176,97630,-4.6,-19.62,-6.24,0.0,0.0
32177,97632,-17.5,-59.13,-5.7,0.0,0.0
32178,97633,-5.37,28.28,17.64,0.0,0.0
32179,97634,-57.91,-28.54,17.57,0.0,0.0
32180,97635,-44.32,-20.08,42.07,0.0,0.0
32181,97636,36.11,-14.8,-8.44,0.0,0.0
32182,97637,36.38,-21.88,15.65,0.0,0.0
32183,97638,35.24,-7.99,5.56,0.0,0.0
32184,97639,8.86,-13.23,-15.83,0.0,0.0
32185,97640,306.58,166.48,25.14,0.0,0.0
32186,97641,17.0,-22.31,17.83,0.0,0.0
32187,97701,20.84,15.87,2.15,5.0,0.0
32188,97702,13.59,20.45,2.43,4.0,1.0
32189,97707,23.96,-10.66,0.34,1.0,0.0
32190,97710,46.39,21.39,0.16,0.0,0.0
32191,97711,37.23,-13.53,40.16,0.0,0.0
32192,97712,-16.5,10.15,16.2,0.0,0.0
32193,97720,6.32,-26.63,2.18,0.0,0.0
32194,97721,26.66,109.54,23.62,0.0,0.0
32195,97722,23.58,16.16,9.67,0.0,0.0
32196,97730,50.4,-17.14,8.04,0.0,0.0
32197,97731,-20.07,201.39,17.16,0.0,0.0
32198,97732,45.73,-71.66,-4.77,0.0,0.0
32199,97733,-8.89,-32.62,12.66,0.0,0.0
32200,97734,45.18,-7.23,3.55,0.0,0.0
32201,97735,146.9,-37.63,36.5,0.0,0.0
32202,97736,18.12,0.64,-3.08,0.0,0.0
32203,97737,34.17,61.06,-18.88,0.0,0.0
32204,97738,38.11,-6.48,2.75,0.0,0.0
32205,97739,41.15,7.51,1.66,0.0,0.0
32206,97741,12.67,8.8,4.34,1.0,0.0
32207,97750,11.04,30.75,7.55,0.0,0.0
32208,97751,18.06,-42.43,28.38,0.0,0.0
32209,97752,15.05,10.15,2.14,0.0,0.0
32210,97753,35.57,21.17,4.16,0.0,0.0
32211,97754,0.54,-7.1,3.62,1.0,0.0
32212,97756,30.13,16.88,11.3,3.0,1.0
32213,97758,-22.02,329.87,-16.33,0.0,0.0
32214,97759,18.81,-8.14,10.12,0.0,0.0
32215,97760,9.0,15.62,-0.72,0.0,0.0
32216,97761,3.26,17.64,4.15,0.0,0.0
32217,97801,3.06,6.25,1.9,1.0,1.0
32218,97810,4.84,68.62,-15.41,0.0,0.0
32219,97812,7.11,-0.08,-0.97,0.0,0.0
32220,97813,44.24,-3.72,-7.32,0.0,0.0
32221,97814,3.5,1.38,1.2,2.0,0.0
32222,97817,469.97,44.12,0.0,0.0,0.0
32223,97818,20.75,2.56,3.75,0.0,0.0
32224,97819,19.44,-32.33,0.0,0.0,0.0
32225,97820,18.62,13.19,-3.48,0.0,0.0
32226,97823,37.53,12.0,-2.83,0.0,0.0
32227,97824,10.5,23.69,-2.83,0.0,0.0
32228,97825,63.27,-16.21,-12.73,0.0,0.0
32229,97826,-26.88,10.19,16.09,0.0,0.0
32230,97827,7.51,9.88,8.81,0.0,0.0
32231,97828,15.82,6.81,-2.26,0.0,0.0
32232,97830,-11.88,18.14,-12.86,0.0,0.0
32233,97833,-20.81,-11.4,18.2,0.0,0.0
32234,97834,23.92,17.78,5.64,0.0,0.0
32235,97835,-13.09,15.37,43.3,0.0,0.0
32236,97836,27.47,12.78,0.31,0.0,0.0
32237,97837,142.96,-32.07,-13.1,0.0,0.0
32238,97838,18.11,21.46,2.83,1.0,1.0
32239,97839,-20.66,66.01,8.75,0.0,0.0
32240,97840,196.68,607.5,-17.22,0.0,0.0
32241,97841,81.33,22.54,-0.31,0.0,0.0
32242,97842,2.9,151.57,-2.23,0.0,0.0
32243,97843,-2.49,17.9,-4.18,0.0,0.0
32244,97844,15.95,24.05,-7.33,0.0,0.0
32245,97845,9.86,2.86,5.38,0.0,0.0
32246,97846,46.98,25.54,4.84,0.0,0.0
32247,97848,33.33,-10.03,23.81,0.0,0.0
32248,97850,18.89,21.1,-0.41,2.0,1.0
32249,97856,120.15,98.17,8.07,0.0,0.0
32250,97857,-4.97,61.33,3.84,0.0,0.0
32251,97859,89.99,18.42,-34.15,0.0,0.0
32252,97862,27.99,-7.48,-3.97,0.0,0.0
32253,97864,-32.06,133.22,5.21,0.0,0.0
32254,97865,38.02,31.17,4.93,0.0,0.0
32255,97867,-18.62,10.36,2.53,0.0,0.0
32256,97868,10.07,6.22,8.74,0.0,0.0
32257,97869,57.25,12.24,-0.68,0.0,0.0
32258,97870,62.15,-16.21,-4.7,0.0,0.0
32259,97873,30.35,7.79,-13.59,0.0,0.0
32260,97874,-2.3,12.25,0.93,0.0,0.0
32261,97875,11.94,0.0,2.0,0.0,0.0
32262,97876,19.03,-3.15,0.19,0.0,0.0
32263,97877,-51.79,15.34,-0.78,0.0,0.0
32264,97880,42.32,-28.8,-17.94,0.0,0.0
32265,97882,-4.04,7.38,11.19,0.0,0.0
32266,97883,22.13,8.61,-2.81,0.0,0.0
32267,97884,-11.48,55.13,-17.39,0.0,0.0
32268,97885,-8.06,13.13,17.33,0.0,0.0
32269,97886,57.05,-25.87,-16.54,0.0,0.0
32270,97901,9.88,16.06,-7.32,0.0,0.0
32271,97903,38.64,147.02,-33.38,0.0,0.0
32272,97904,27.77,144.15,-8.99,0.0,0.0
32273,97905,283.22,-68.07,0.78,0.0,0.0
32274,97906,51.66,16.67,-15.39,0.0,0.0
32275,97907,90.68,23.18,3.87,0.0,0.0
32276,97908,-40.0,24.48,-35.29,0.0,0.0
32277,97909,253.08,1845.82,-35.45,0.0,0.0
32278,97910,27.03,58.2,-0.49,0.0,0.0
32279,97911,45.16,116.18,4.59,0.0,0.0
32280,97913,12.33,-16.68,-9.95,0.0,0.0
32281,97914,8.13,-4.86,2.2,0.0,1.0
32282,97918,1.2,-3.98,6.79,0.0,0.0
32283,97920,158.76,-9.27,-7.29,0.0,0.0
32284,98001,7.51,4.15,1.42,1.0,1.0
32285,98002,27.16,9.26,1.22,5.0,0.0
32286,98003,16.87,5.24,0.64,5.0,2.0
32287,98004,48.31,39.06,3.35,15.0,0.0
32288,98005,41.57,25.78,3.21,3.0,0.0
32289,98006,26.94,38.7,2.98,5.0,1.0
32290,98007,35.77,41.84,1.06,4.0,1.0
32291,98008,11.93,34.16,1.32,2.0,0.0
32292,98010,9.62,26.65,9.8,0.0,0.0
32293,98011,26.71,25.87,1.06,5.0,0.0
32294,98012,14.45,19.18,-2.6,6.0,0.0
32295,98014,11.79,14.59,17.08,1.0,0.0
32296,98019,21.54,13.69,1.59,2.0,0.0
32297,98020,16.04,14.83,-0.4,3.0,0.0
32298,98021,38.21,29.25,1.07,5.0,0.0
32299,98022,0.84,9.33,1.35,3.0,0.0
32300,98023,16.16,11.09,2.65,4.0,0.0
32301,98024,50.27,20.35,1.96,0.0,0.0
32302,98026,26.85,15.08,4.95,3.0,0.0
32303,98027,14.14,17.01,1.12,5.0,0.0
32304,98028,29.48,28.34,3.18,2.0,0.0
32305,98029,26.45,25.5,1.09,7.0,0.0
32306,98030,15.01,8.1,3.78,4.0,0.0
32307,98031,20.42,2.64,9.11,4.0,0.0
32308,98032,20.07,1.99,3.63,9.0,0.0
32309,98033,19.36,35.3,-1.27,6.0,0.0
32310,98034,28.16,26.29,1.75,7.0,0.0
32311,98036,28.88,14.21,0.68,8.0,0.0
32312,98037,19.14,12.01,5.49,8.0,1.0
32313,98038,8.06,7.15,-1.58,4.0,0.0
32314,98039,8.94,100.0,8.47,0.0,0.0
32315,98040,15.47,27.02,-0.35,5.0,0.0
32316,98042,13.92,6.18,3.59,6.0,1.0
32317,98043,25.43,23.67,4.74,3.0,0.0
32318,98045,17.72,15.23,0.9,3.0,0.0
32319,98047,16.09,4.13,6.14,0.0,0.0
32320,98050,-45.13,-14.26,30.43,0.0,0.0
32321,98051,20.77,12.24,1.68,0.0,0.0
32322,98052,31.47,37.43,2.05,12.0,0.0
32323,98053,20.39,22.98,2.47,3.0,0.0
32324,98055,7.82,10.18,5.45,3.0,0.0
32325,98056,21.42,23.22,2.23,1.0,0.0
32326,98057,16.87,30.03,-1.47,4.0,1.0
32327,98058,10.81,12.4,6.1,3.0,0.0
32328,98059,17.35,24.16,2.56,8.0,0.0
32329,98065,18.74,28.38,1.62,1.0,0.0
32330,98068,52.57,48.26,-5.85,0.0,0.0
32331,98070,-1.62,4.41,2.24,0.0,0.0
32332,98072,6.2,26.19,3.37,3.0,0.0
32333,98074,26.91,24.72,2.35,3.0,0.0
32334,98075,25.18,32.46,7.31,1.0,0.0
32335,98077,16.89,24.14,4.28,0.0,0.0
32336,98087,22.68,17.85,3.0,5.0,1.0
32337,98092,17.9,10.06,3.73,1.0,0.0
32338,98101,108.1,51.24,-3.97,24.0,0.0
32339,98102,58.06,49.5,0.02,5.0,0.0
32340,98103,42.49,32.34,0.06,5.0,0.0
32341,98104,92.52,6.6,6.57,12.0,0.0
32342,98105,27.07,32.07,9.95,11.0,0.0
32343,98106,13.93,17.96,-0.3,1.0,0.0
32344,98107,56.99,39.29,0.88,5.0,0.0
32345,98108,13.08,17.23,2.12,1.0,0.0
32346,98109,57.86,27.43,0.37,9.0,0.0
32347,98110,19.87,7.08,0.76,2.0,0.0
32348,98112,29.43,24.78,0.42,4.0,0.0
32349,98115,30.75,38.58,-2.73,5.0,0.0
32350,98116,41.97,34.31,0.94,6.0,0.0
32351,98117,32.01,36.11,-1.17,3.0,0.0
32352,98118,34.58,20.93,8.96,4.0,0.0
32353,98119,45.86,29.53,4.03,2.0,0.0
32354,98121,99.66,36.57,5.98,8.0,0.0
32355,98122,57.36,37.09,0.57,9.0,0.0
32356,98125,18.65,28.64,-0.11,8.0,0.0
32357,98126,17.03,29.64,-5.31,4.0,0.0
32358,98133,25.59,22.62,7.51,8.0,0.0
32359,98134,84.82,61.4,0.24,4.0,0.0
32360,98136,34.55,32.45,-1.98,1.0,0.0
