,Median Household Income,Zip,Median Home Value,Have Bachelors+,Total Population,% Bachelors+
12325,18478.0,44307,70000.0,4423.0,7087.0,62.41
12326,8567.0,44308,-666666666.0,576.0,658.0,87.54
12327,31460.0,44310,80300.0,15018.0,23013.0,65.26
12328,15508.0,44311,55100.0,4334.0,9121.0,47.52
12329,45125.0,44312,112000.0,23384.0,32283.0,72.43
12330,46938.0,44313,156200.0,17463.0,25078.0,69.63
12331,35930.0,44314,77300.0,12384.0,18832.0,65.76
12332,54620.0,44319,149500.0,16961.0,23019.0,73.68
12333,32035.0,44320,83600.0,14591.0,21657.0,67.37
12334,72012.0,44321,187500.0,10086.0,14829.0,68.02
12335,72908.0,44333,245400.0,13835.0,18633.0,74.25
12336,58571.0,44401,172400.0,2177.0,2870.0,75.85
12337,52352.0,44402,138300.0,2322.0,3259.0,71.25
12338,42188.0,44403,99100.0,3178.0,3997.0,79.51
12339,48000.0,44404,115500.0,936.0,1325.0,70.64
12340,33622.0,44405,72800.0,5682.0,8326.0,68.24
12341,65568.0,44406,183600.0,14820.0,21552.0,68.76
12342,46330.0,44408,144800.0,7312.0,10324.0,70.83
12343,52072.0,44410,141300.0,12536.0,17167.0,73.02
12344,53824.0,44411,116200.0,1595.0,2253.0,70.79
12345,59019.0,44412,159300.0,1793.0,2682.0,66.85
12346,42981.0,44413,99700.0,5056.0,7279.0,69.46
12347,55107.0,44417,141500.0,1113.0,1401.0,79.44
12348,71136.0,44418,158400.0,1095.0,1593.0,68.74
12349,45575.0,44420,93700.0,10733.0,15608.0,68.77
12350,42125.0,44423,107000.0,1880.0,2913.0,64.54
12351,46240.0,44425,96100.0,10983.0,14896.0,73.73
12352,43164.0,44427,126200.0,1043.0,1452.0,71.83
12353,37663.0,44428,121200.0,2109.0,3014.0,69.97
12354,48234.0,44429,134200.0,2066.0,2680.0,77.09
12355,40061.0,44430,71500.0,4055.0,5695.0,71.2
12356,43409.0,44431,112600.0,3290.0,4908.0,67.03
12357,41394.0,44432,89600.0,9986.0,13124.0,76.09
12358,50706.0,44436,111700.0,2715.0,3827.0,70.94
12359,57714.0,44437,114900.0,2874.0,4219.0,68.12
12360,29315.0,44438,67200.0,3416.0,4830.0,70.72
12361,36063.0,44439,-666666666.0,89.0,126.0,70.63
12362,60790.0,44440,119100.0,3527.0,4825.0,73.1
12363,51304.0,44441,153800.0,1131.0,1596.0,70.86
12364,51733.0,44442,122700.0,2841.0,3885.0,73.13
12365,41544.0,44443,76500.0,1323.0,1938.0,68.27
12366,43452.0,44444,100000.0,7847.0,10862.0,72.24
12367,42452.0,44445,120200.0,2443.0,3190.0,76.58
12368,36176.0,44446,85900.0,14421.0,20812.0,69.29
12369,56364.0,44449,135100.0,889.0,1190.0,74.71
12370,50350.0,44450,120100.0,1691.0,2623.0,64.47
12371,59479.0,44451,159800.0,2149.0,2802.0,76.7
12372,33432.0,44452,126700.0,2114.0,2937.0,71.98
12373,56333.0,44454,114900.0,805.0,1078.0,74.68
12374,41524.0,44455,82300.0,1504.0,2123.0,70.84
12375,43774.0,44460,109300.0,18710.0,26565.0,70.43
12376,51051.0,44470,142000.0,2868.0,3975.0,72.15
12377,38533.0,44471,75700.0,7639.0,11155.0,68.48
12378,40828.0,44473,106500.0,2901.0,3790.0,76.54
12379,45267.0,44481,120500.0,7672.0,10640.0,72.11
12380,37282.0,44483,89100.0,18641.0,26858.0,69.41
12381,46017.0,44484,117300.0,16063.0,22881.0,70.2
12382,28622.0,44485,64500.0,10005.0,16167.0,61.89
12383,40938.0,44490,83000.0,580.0,920.0,63.04
12384,52107.0,44491,140300.0,1881.0,3035.0,61.98
12385,-666666666.0,44493,-666666666.0,32.0,32.0,100.0
12386,22634.0,44502,37000.0,6268.0,9663.0,64.87
12387,10055.0,44503,-666666666.0,795.0,972.0,81.79
12388,31715.0,44504,61500.0,3180.0,5703.0,55.76
12389,28486.0,44505,75400.0,14305.0,20647.0,69.28
12390,16507.0,44506,23600.0,1981.0,3062.0,64.7
12391,17225.0,44507,24000.0,3527.0,5990.0,58.88
12392,26754.0,44509,56700.0,8182.0,12520.0,65.35
12393,17708.0,44510,31100.0,1514.0,2273.0,66.61
12394,38917.0,44511,86800.0,14991.0,20848.0,71.91
12395,44517.0,44512,116500.0,25049.0,33880.0,73.93
12396,55015.0,44514,133900.0,16433.0,22427.0,73.27
12397,44350.0,44515,101800.0,19140.0,27529.0,69.53
12398,36700.0,44601,98000.0,22803.0,34717.0,65.68
12399,51274.0,44606,129200.0,4040.0,7429.0,54.38
12400,56786.0,44607,139300.0,107.0,186.0,57.53
12401,50265.0,44608,106400.0,1851.0,2982.0,62.07
12402,47048.0,44609,117400.0,2869.0,4121.0,69.62
12403,49180.0,44610,-666666666.0,171.0,480.0,35.62
12404,51192.0,44611,103100.0,1303.0,2094.0,62.23
12405,54496.0,44612,166100.0,3725.0,5252.0,70.93
12406,38902.0,44613,101200.0,1484.0,2025.0,73.28
12407,57754.0,44614,146200.0,8535.0,12788.0,66.74
12408,41558.0,44615,110600.0,7968.0,11715.0,68.02
12409,49782.0,44618,157300.0,4467.0,6767.0,66.01
12410,52955.0,44620,125000.0,1262.0,1738.0,72.61
12411,40064.0,44621,81700.0,3307.0,4915.0,67.28
12412,45649.0,44622,121900.0,13014.0,18525.0,70.25
12413,44587.0,44624,181600.0,2711.0,5092.0,53.24
12414,32058.0,44625,102900.0,882.0,1296.0,68.06
12415,53510.0,44626,117900.0,2188.0,3157.0,69.31
12416,50548.0,44627,176400.0,3055.0,7190.0,42.49
12417,39167.0,44628,106100.0,620.0,978.0,63.39
12418,44792.0,44629,104000.0,1855.0,2978.0,62.29
12419,64664.0,44632,176200.0,6533.0,10253.0,63.72
12420,43789.0,44633,142700.0,1623.0,2549.0,63.67
12421,49707.0,44634,146800.0,1521.0,2239.0,67.93
12422,37902.0,44637,99200.0,1575.0,2182.0,72.18
12423,43750.0,44638,128200.0,955.0,1327.0,71.97
12424,24654.0,44640,95000.0,167.0,365.0,45.75
12425,52168.0,44641,142800.0,14013.0,20095.0,69.73
12426,48799.0,44643,116500.0,1928.0,2701.0,71.38
12427,44897.0,44644,128700.0,3352.0,4638.0,72.27
12428,52147.0,44645,150400.0,1788.0,2653.0,67.4
12429,47067.0,44646,129100.0,32215.0,46640.0,69.07
12430,43428.0,44647,104300.0,12913.0,18274.0,70.66
12431,49948.0,44651,112300.0,507.0,787.0,64.42
12432,14853.0,44652,-666666666.0,47.0,90.0,52.22
12433,35052.0,44653,78100.0,285.0,498.0,57.23
12434,45264.0,44654,159000.0,10822.0,19198.0,56.37
12435,46327.0,44656,107500.0,2072.0,2892.0,71.65
12436,43053.0,44657,110500.0,7274.0,10757.0,67.62
12437,33854.0,44659,98800.0,132.0,185.0,71.35
12438,31827.0,44661,83300.0,122.0,203.0,60.1
12439,44245.0,44662,114200.0,6871.0,9645.0,71.24
12440,41724.0,44663,112000.0,17963.0,25400.0,70.72
12441,66078.0,44666,157200.0,1802.0,2600.0,69.31
12442,45434.0,44667,136900.0,9162.0,14257.0,64.26
12443,39063.0,44669,158900.0,926.0,1208.0,76.66
12444,42404.0,44670,81700.0,223.0,308.0,72.4
12445,29063.0,44671,77500.0,243.0,287.0,84.67
12446,38066.0,44672,75400.0,3603.0,5061.0,71.19
12447,49615.0,44675,116900.0,1580.0,2187.0,72.25
12448,49858.0,44676,126600.0,3176.0,5259.0,60.39
12449,50179.0,44677,139500.0,1598.0,2412.0,66.25
12450,68681.0,44678,96800.0,72.0,72.0,100.0
12451,46481.0,44680,127900.0,2908.0,4280.0,67.94
12452,47546.0,44681,140700.0,4526.0,7847.0,57.68
12453,46250.0,44682,99700.0,507.0,766.0,66.19
12454,32264.0,44683,77500.0,5782.0,8323.0,69.47
12455,70328.0,44685,176300.0,18937.0,28573.0,66.28
12456,2499.0,44687,-666666666.0,244.0,244.0,100.0
12457,45089.0,44688,113800.0,2093.0,3237.0,64.66
12458,50915.0,44689,183900.0,506.0,819.0,61.78
12459,24226.0,44690,125000.0,67.0,129.0,51.94
12460,46475.0,44691,137900.0,28439.0,42695.0,66.61
12461,18194.0,44693,86700.0,83.0,112.0,74.11
12462,43438.0,44695,91800.0,1255.0,1631.0,76.95
12463,58333.0,44697,185700.0,138.0,153.0,90.2
12464,41058.0,44699,93600.0,704.0,1013.0,69.5
12465,19702.0,44702,-666666666.0,854.0,1021.0,83.64
12466,26810.0,44703,80300.0,5856.0,9521.0,61.51
12467,25412.0,44704,57200.0,2809.0,4488.0,62.59
12468,31426.0,44705,73300.0,11633.0,18664.0,62.33
12469,38685.0,44706,98300.0,12725.0,18716.0,67.99
12470,22090.0,44707,83600.0,5947.0,9158.0,64.94
12471,42082.0,44708,121400.0,17792.0,25134.0,70.79
12472,41118.0,44709,122100.0,13059.0,19056.0,68.53
12473,32630.0,44710,85600.0,6112.0,9386.0,65.12
12474,41799.0,44714,112400.0,6771.0,8752.0,77.37
12475,72964.0,44718,225700.0,8508.0,11664.0,72.94
12476,58665.0,44720,160100.0,27509.0,38993.0,70.55
12477,62523.0,44721,156200.0,8631.0,13031.0,66.23
12478,46534.0,44730,110600.0,4406.0,6140.0,71.76
12479,57500.0,44802,155000.0,635.0,925.0,68.65
12480,59545.0,44804,114800.0,843.0,1314.0,64.16
12481,44698.0,44805,124200.0,21191.0,32328.0,65.55
12482,49405.0,44807,103600.0,1627.0,2385.0,68.22
12483,61394.0,44809,89300.0,166.0,226.0,73.45
12484,48555.0,44811,117100.0,8789.0,13345.0,65.86
12485,48796.0,44813,135900.0,5202.0,7958.0,65.37
12486,61108.0,44814,155000.0,1752.0,2606.0,67.23
12487,42083.0,44815,85600.0,451.0,596.0,75.67
12488,-666666666.0,44816,-666666666.0,29.0,29.0,100.0
12489,52813.0,44817,109000.0,1067.0,1687.0,63.25
12490,41823.0,44818,95800.0,1660.0,2520.0,65.87
12491,42123.0,44820,95400.0,13138.0,18465.0,71.15
12492,54485.0,44822,141500.0,2221.0,3598.0,61.73
12493,56875.0,44824,140900.0,2784.0,4135.0,67.33
12494,36000.0,44825,80000.0,28.0,35.0,80.0
12495,66181.0,44826,153800.0,1031.0,1575.0,65.46
12496,43234.0,44827,94800.0,4837.0,7340.0,65.9
12497,-666666666.0,44828,-666666666.0,21.0,29.0,72.41
12498,40876.0,44830,83600.0,12650.0,18544.0,68.22
12499,38696.0,44833,94200.0,11793.0,16754.0,70.39
12500,52741.0,44836,115600.0,1743.0,2622.0,66.48
12501,49028.0,44837,120500.0,2536.0,4272.0,59.36
12502,38611.0,44838,106900.0,191.0,225.0,84.89
12503,58910.0,44839,163800.0,9139.0,12705.0,71.93
12504,48695.0,44840,139000.0,2258.0,3733.0,60.49
12505,64145.0,44841,105000.0,469.0,679.0,69.07
12506,45990.0,44842,114600.0,3737.0,5950.0,62.81
12507,63488.0,44843,132800.0,1544.0,2449.0,63.05
12508,42321.0,44844,99200.0,376.0,594.0,63.3
12509,65792.0,44846,179800.0,2338.0,3303.0,70.78
12510,55349.0,44847,133800.0,2473.0,3676.0,67.27
12511,46824.0,44849,122300.0,1600.0,2622.0,61.02
12512,22159.0,44850,68300.0,47.0,47.0,100.0
12513,45054.0,44851,116500.0,3621.0,5577.0,64.93
12514,59135.0,44853,129100.0,984.0,1400.0,70.29
12515,45524.0,44854,95900.0,1216.0,1759.0,69.13
12516,51838.0,44855,102500.0,749.0,1230.0,60.89
12517,34375.0,44856,80300.0,87.0,97.0,89.69
12518,46621.0,44857,129800.0,15803.0,23627.0,66.89
12519,42938.0,44859,128800.0,1193.0,1525.0,78.23
12520,35833.0,44861,46700.0,36.0,40.0,90.0
12521,48701.0,44864,132400.0,2055.0,3172.0,64.79
12522,46458.0,44865,104400.0,2186.0,3510.0,62.28
12523,52194.0,44866,133900.0,1383.0,2467.0,56.06
12524,54890.0,44867,120400.0,1683.0,2543.0,66.18
12525,40743.0,44870,110500.0,28360.0,40872.0,69.39
12526,31625.0,44874,98300.0,185.0,340.0,54.41
12527,46234.0,44875,110800.0,9509.0,13883.0,68.49
12528,50855.0,44878,121000.0,1775.0,2961.0,59.95
12529,49292.0,44880,147400.0,1955.0,3064.0,63.81
12530,77857.0,44881,-666666666.0,48.0,87.0,55.17
12531,51346.0,44882,103500.0,1957.0,2827.0,69.23
12532,38744.0,44883,109700.0,19374.0,29654.0,65.33
12533,49107.0,44887,126100.0,669.0,999.0,66.97
12534,61205.0,44889,151100.0,4771.0,6984.0,68.31
12535,47458.0,44890,111100.0,7708.0,11457.0,67.28
12536,-666666666.0,44901,-666666666.0,2073.0,2534.0,81.81
12537,30991.0,44902,50400.0,3883.0,5654.0,68.68
12538,46241.0,44903,118200.0,17929.0,26313.0,68.14
12539,57500.0,44904,147200.0,9866.0,14326.0,68.87
12540,39571.0,44905,90600.0,9959.0,13943.0,71.43
12541,38144.0,44906,93900.0,11757.0,16596.0,70.84
12542,34796.0,44907,94400.0,10490.0,14898.0,70.41
12543,46458.0,45001,81100.0,388.0,552.0,70.29
12544,55932.0,45002,170800.0,8248.0,13252.0,62.24
12545,49934.0,45003,110700.0,454.0,664.0,68.37
12546,53592.0,45005,137300.0,20791.0,30195.0,68.86
12547,57473.0,45011,181500.0,42036.0,67301.0,62.46
12548,49977.0,45013,140700.0,36845.0,54588.0,67.5
12549,54282.0,45014,149500.0,30294.0,44260.0,68.45
12550,36272.0,45015,97800.0,7633.0,11036.0,69.16
12551,60768.0,45030,152000.0,11496.0,17473.0,65.79
12552,42386.0,45032,106800.0,256.0,355.0,72.11
12553,24239.0,45033,58000.0,95.0,236.0,40.25
12554,88141.0,45034,204400.0,786.0,1280.0,61.41
12555,68606.0,45036,200200.0,25195.0,37639.0,66.94
12556,79418.0,45039,190200.0,14681.0,22416.0,65.49
12557,88180.0,45040,229200.0,30997.0,50265.0,61.67
12558,-666666666.0,45041,9999.0,16.0,64.0,25.0
12559,49706.0,45042,132300.0,19169.0,27202.0,70.47
12560,45852.0,45044,140200.0,32531.0,52112.0,62.43
12561,67351.0,45050,161800.0,5415.0,7974.0,67.91
12562,-666666666.0,45051,-666666666.0,151.0,151.0,100.0
12563,71385.0,45052,207200.0,3108.0,4493.0,69.17
12564,76473.0,45053,228100.0,2269.0,3194.0,71.04
12565,63686.0,45054,173300.0,1548.0,2338.0,66.21
12566,37617.0,45056,200400.0,10191.0,27568.0,36.97
12567,40000.0,45062,122300.0,460.0,638.0,72.1
12568,58167.0,45064,159600.0,2010.0,2735.0,73.49
12569,45269.0,45065,142000.0,3050.0,4675.0,65.24
12570,95553.0,45066,224900.0,15293.0,23846.0,64.13
12571,57744.0,45067,137900.0,8151.0,13456.0,60.58
12572,72938.0,45068,193200.0,6935.0,10142.0,68.38
12573,84848.0,45069,211800.0,32129.0,49036.0,65.52
12574,50833.0,45070,81800.0,148.0,213.0,69.48
12575,29189.0,45101,86600.0,1740.0,2530.0,68.77
12576,54857.0,45102,144500.0,13992.0,22130.0,63.23
12577,61409.0,45103,162200.0,20969.0,31924.0,65.68
12578,48238.0,45106,136900.0,8170.0,12399.0,65.89
12579,47455.0,45107,127100.0,6217.0,9203.0,67.55
12580,60750.0,45111,132600.0,210.0,375.0,56.0
12581,24375.0,45112,139100.0,61.0,66.0,92.42
12582,65338.0,45113,163600.0,2162.0,3278.0,65.95
12583,75227.0,45115,60900.0,31.0,44.0,70.45
12584,52076.0,45118,127800.0,2355.0,3588.0,65.64
12585,46768.0,45120,136100.0,2309.0,3643.0,63.38
12586,40615.0,45121,131900.0,6545.0,9166.0,71.41
12587,53294.0,45122,140000.0,7625.0,11722.0,65.05
12588,34634.0,45123,100000.0,5726.0,8384.0,68.3
12589,52139.0,45130,127400.0,2568.0,3812.0,67.37
12590,25833.0,45131,88800.0,150.0,186.0,80.65
12591,38125.0,45132,83900.0,157.0,262.0,59.92
12592,37390.0,45133,102600.0,15930.0,23428.0,68.0
12593,53750.0,45135,134600.0,3255.0,4984.0,65.31
12594,83985.0,45140,218500.0,33628.0,51769.0,64.96
12595,50292.0,45142,115000.0,2862.0,4678.0,61.18
12596,27152.0,45144,82000.0,2930.0,4217.0,69.48
12597,-666666666.0,45145,-666666666.0,0.0,0.0,
12598,59816.0,45146,128700.0,1242.0,1970.0,63.05
12599,49917.0,45147,-666666666.0,178.0,225.0,79.11
12600,57639.0,45148,121800.0,934.0,1360.0,68.68
12601,58578.0,45150,161400.0,21682.0,31694.0,68.41
12602,65427.0,45152,181100.0,7322.0,10882.0,67.29
12603,67313.0,45153,148400.0,1331.0,1762.0,75.54
12604,46180.0,45154,121100.0,5596.0,9088.0,61.58
12605,47632.0,45155,78300.0,226.0,372.0,60.75
12606,23194.0,45156,73000.0,58.0,103.0,56.31
12607,54260.0,45157,156000.0,6497.0,10120.0,64.2
12608,62500.0,45158,102400.0,195.0,307.0,63.52
12609,44375.0,45159,115300.0,2080.0,3270.0,63.61
12610,22163.0,45160,120000.0,425.0,621.0,68.44
12611,68015.0,45162,173300.0,1868.0,2468.0,75.69
12612,36250.0,45164,69200.0,163.0,275.0,59.27
12613,53256.0,45166,74200.0,160.0,160.0,100.0
12614,45000.0,45167,108300.0,2672.0,3647.0,73.27
12615,50875.0,45168,127500.0,1151.0,1871.0,61.52
12616,45978.0,45169,92800.0,3242.0,4654.0,69.66
12617,48147.0,45171,127700.0,3748.0,5660.0,66.22
12618,81875.0,45172,69300.0,111.0,167.0,66.47
12619,121375.0,45174,449500.0,1432.0,2333.0,61.38
12620,54394.0,45176,130800.0,6088.0,8954.0,67.99
12621,48513.0,45177,134700.0,14430.0,22417.0,64.37
12622,39535.0,45202,307700.0,8739.0,12014.0,72.74
12623,11299.0,45203,171000.0,1593.0,2435.0,65.42
12624,24617.0,45204,79000.0,3835.0,6921.0,55.41
12625,29172.0,45205,77000.0,11852.0,21398.0,55.39
12626,24715.0,45206,163900.0,7515.0,10235.0,73.42
12627,25770.0,45207,88600.0,3719.0,7740.0,48.05
12628,77833.0,45208,311800.0,13115.0,18681.0,70.21
12629,52797.0,45209,199000.0,7609.0,9745.0,78.08
12630,39987.0,45211,113000.0,24427.0,35604.0,68.61
12631,38186.0,45212,132500.0,14918.0,22151.0,67.35
12632,53319.0,45213,143400.0,8546.0,12080.0,70.75
12633,17346.0,45214,66000.0,5267.0,9181.0,57.37
12634,43055.0,45215,140200.0,19655.0,29708.0,66.16
12635,36766.0,45216,94700.0,6631.0,9228.0,71.86
12636,41017.0,45217,104900.0,4155.0,7037.0,59.05
12637,56935.0,45218,129700.0,2711.0,3861.0,70.21
12638,21477.0,45219,129300.0,6002.0,15555.0,38.59
12639,29890.0,45220,224100.0,9232.0,14327.0,64.44
12640,27772.0,45223,110400.0,7651.0,12916.0,59.24
12641,45195.0,45224,123600.0,14680.0,20460.0,71.75
12642,14869.0,45225,73900.0,4627.0,9206.0,50.26
12643,81806.0,45226,273500.0,4079.0,5530.0,73.76
12644,47908.0,45227,124000.0,12743.0,18441.0,69.1
12645,21491.0,45229,132400.0,8090.0,13029.0,62.09
12646,64282.0,45230,159800.0,19219.0,27959.0,68.74
12647,47431.0,45231,114500.0,27358.0,41310.0,66.23
12648,17001.0,45232,89300.0,2973.0,6630.0,44.84
12649,77747.0,45233,195000.0,10091.0,16040.0,62.91
12650,54294.0,45236,142300.0,17936.0,25060.0,71.57
12651,34690.0,45237,112400.0,13462.0,19263.0,69.89
12652,47872.0,45238,128800.0,30518.0,46624.0,65.46
12653,45570.0,45239,121600.0,18789.0,27923.0,67.29
12654,50744.0,45240,128700.0,17099.0,27590.0,61.98
12655,73784.0,45241,193100.0,17011.0,22899.0,74.29
12656,82521.0,45242,246500.0,14694.0,21071.0,69.74
12657,104205.0,45243,303100.0,10186.0,14440.0,70.54
12658,84170.0,45244,219800.0,18070.0,28404.0,63.62
12659,62516.0,45245,163800.0,12368.0,17919.0,69.02
12660,46786.0,45246,139100.0,9608.0,14773.0,65.04
12661,69310.0,45247,198500.0,15415.0,22001.0,70.06
12662,62570.0,45248,149600.0,17037.0,25617.0,66.51
12663,78818.0,45249,296500.0,9318.0,13328.0,69.91
12664,52964.0,45251,122300.0,13869.0,20722.0,66.93
12665,73975.0,45252,201800.0,3523.0,4883.0,72.15
12666,68763.0,45255,189400.0,14955.0,21823.0,68.53
12667,41406.0,45301,114100.0,96.0,106.0,90.57
12668,67391.0,45302,165300.0,2387.0,4194.0,56.91
12669,43864.0,45303,93200.0,1290.0,1877.0,68.73
12670,54211.0,45304,128200.0,5103.0,7447.0,68.52
12671,78850.0,45305,185000.0,7067.0,11388.0,62.06
12672,54786.0,45306,130900.0,1616.0,2349.0,68.8
12673,30625.0,45307,69700.0,224.0,338.0,66.27
12674,51627.0,45308,122700.0,2959.0,4499.0,65.77
12675,53764.0,45309,145300.0,8792.0,12035.0,73.05
12676,54063.0,45310,95000.0,143.0,193.0,74.09
12677,50206.0,45311,118500.0,4655.0,6813.0,68.33
12678,60500.0,45312,137000.0,927.0,1414.0,65.56
12679,51695.0,45314,160900.0,2359.0,5918.0,39.86
12680,83750.0,45315,180600.0,2603.0,3785.0,68.77
12681,34063.0,45316,103400.0,154.0,228.0,67.54
12682,64931.0,45317,139800.0,747.0,1127.0,66.28
12683,48508.0,45318,142600.0,3468.0,5105.0,67.93
12684,51354.0,45319,133500.0,191.0,275.0,69.45
12685,48657.0,45320,114200.0,10520.0,15319.0,68.67
12686,50833.0,45321,97500.0,679.0,1040.0,65.29
12687,53134.0,45322,119300.0,14829.0,21612.0,68.61
12688,47100.0,45323,138200.0,3751.0,5119.0,73.28
12689,41954.0,45324,118900.0,23450.0,40028.0,58.58
12690,58250.0,45325,138100.0,1634.0,2130.0,76.71
12691,58787.0,45326,133200.0,772.0,1097.0,70.37
12692,61544.0,45327,141000.0,6185.0,8901.0,69.49
12693,46125.0,45328,82700.0,321.0,569.0,56.41
12694,45938.0,45330,102400.0,535.0,879.0,60.86
12695,38724.0,45331,104700.0,15926.0,22947.0,69.4
12696,41250.0,45332,75000.0,320.0,506.0,63.24
12697,70878.0,45333,170600.0,746.0,1121.0,66.55
12698,52560.0,45334,94300.0,1442.0,2220.0,64.95
12699,59224.0,45335,142900.0,4858.0,7011.0,69.29
12700,45000.0,45336,108700.0,105.0,197.0,53.3
12701,57656.0,45337,132400.0,1208.0,1688.0,71.56
12702,51475.0,45338,128200.0,3413.0,5233.0,65.22
12703,52885.0,45339,150500.0,941.0,1382.0,68.09
12704,68897.0,45340,144700.0,573.0,836.0,68.54
12705,38964.0,45341,80500.0,2674.0,3669.0,72.88
12706,52856.0,45342,148900.0,24974.0,36310.0,68.78
12707,50181.0,45344,114600.0,11349.0,16961.0,66.91
12708,44495.0,45345,98500.0,4329.0,6631.0,65.28
12709,63300.0,45346,127700.0,1306.0,1997.0,65.4
12710,51563.0,45347,107300.0,2942.0,4577.0,64.28
12711,44609.0,45348,113800.0,553.0,825.0,67.03
12712,54091.0,45349,112900.0,255.0,433.0,58.89
12713,65417.0,45350,159400.0,68.0,110.0,61.82
12714,46563.0,45351,105800.0,156.0,222.0,70.27
12715,26250.0,45352,60400.0,162.0,214.0,75.7
12716,43750.0,45353,70000.0,90.0,126.0,71.43
12717,37399.0,45354,99400.0,535.0,650.0,82.31
12718,42062.0,45356,99900.0,17073.0,25545.0,66.83
12719,37188.0,45358,110600.0,238.0,374.0,63.64
12720,47194.0,45359,124300.0,1221.0,2020.0,60.45
12721,32237.0,45360,81500.0,294.0,484.0,60.74
12722,32273.0,45361,98100.0,179.0,320.0,55.94
12723,51705.0,45362,142600.0,698.0,1080.0,64.63
12724,60625.0,45363,185200.0,1064.0,1711.0,62.19
12725,45776.0,45365,115200.0,20184.0,30677.0,65.8
12726,47484.0,45368,123000.0,3337.0,4825.0,69.16
12727,64107.0,45369,161500.0,2361.0,3634.0,64.97
12728,76477.0,45370,208800.0,1555.0,2279.0,68.23
12729,60922.0,45371,170800.0,12278.0,18117.0,67.77
12730,50313.0,45372,78800.0,275.0,401.0,68.58
12731,53899.0,45373,144900.0,24477.0,35303.0,69.33
12732,53277.0,45377,141700.0,10493.0,14989.0,70.0
12733,51500.0,45378,83300.0,260.0,407.0,63.88
12734,51094.0,45380,146200.0,3624.0,5749.0,63.04
12735,48080.0,45381,131900.0,4012.0,5688.0,70.53
12736,51083.0,45382,101700.0,872.0,1392.0,62.64
12737,50861.0,45383,123800.0,4711.0,6830.0,68.98
12738,96310.0,45384,175000.0,223.0,1242.0,17.95
12739,49126.0,45385,131900.0,25774.0,37846.0,68.1
12740,62148.0,45387,221100.0,4010.0,5465.0,73.38
12741,56984.0,45388,159100.0,566.0,914.0,61.93
12742,34792.0,45389,78800.0,332.0,484.0,68.6
12743,41915.0,45390,83700.0,2568.0,3575.0,71.83
12744,21982.0,45402,59400.0,7627.0,10931.0,69.77
12745,25000.0,45403,63600.0,9237.0,14861.0,62.16
12746,27813.0,45404,65400.0,7522.0,11146.0,67.49
12747,28077.0,45405,74800.0,12589.0,19158.0,65.71
12748,30732.0,45406,73300.0,14021.0,21505.0,65.2
12749,59773.0,45409,149000.0,4578.0,17611.0,26.0
12750,31304.0,45410,73400.0,10394.0,15352.0,67.7
12751,38728.0,45414,108800.0,14230.0,20464.0,69.54
12752,53885.0,45415,134300.0,9193.0,12812.0,71.75
12753,37786.0,45416,75600.0,4255.0,6517.0,65.29
12754,25943.0,45417,63400.0,20002.0,30492.0,65.6
12755,66818.0,45418,118000.0,826.0,1274.0,64.84
12756,64206.0,45419,163300.0,10012.0,14632.0,68.43
12757,37212.0,45420,92900.0,17576.0,25877.0,67.92
12758,55929.0,45424,120600.0,33166.0,49202.0,67.41
12759,38974.0,45426,98100.0,9998.0,14744.0,67.81
12760,-666666666.0,45428,-666666666.0,322.0,345.0,93.33
12761,55335.0,45429,152700.0,19149.0,25895.0,73.95
12762,67512.0,45430,172500.0,5407.0,7995.0,67.63
12763,52096.0,45431,129400.0,17100.0,25752.0,66.4
12764,54028.0,45432,125600.0,10356.0,15508.0,66.78
12765,73539.0,45433,-666666666.0,1118.0,2486.0,44.97
12766,90037.0,45434,198600.0,8277.0,12266.0,67.48
12767,39285.0,45439,91600.0,6654.0,9971.0,66.73
12768,60683.0,45440,165900.0,14868.0,20792.0,71.51
12769,43604.0,45449,114100.0,12968.0,18506.0,70.07
12770,76103.0,45458,208100.0,20564.0,29370.0,70.02
12771,67186.0,45459,185000.0,20684.0,27103.0,76.32
12772,66449.0,45502,160400.0,11641.0,16241.0,71.68
12773,45521.0,45503,109900.0,22882.0,33570.0,68.16
12774,44291.0,45504,121000.0,11796.0,18628.0,63.32
12775,28946.0,45505,79200.0,12601.0,19530.0,64.52
12776,32804.0,45506,78400.0,9149.0,14117.0,64.81
12777,43118.0,45601,118000.0,40665.0,57676.0,70.51
12778,41582.0,45612,89300.0,3729.0,5519.0,67.57
12779,38179.0,45613,94400.0,2479.0,3854.0,64.32
12780,41021.0,45614,91900.0,3091.0,4614.0,66.99
12781,42159.0,45616,102800.0,1015.0,1332.0,76.2
12782,-666666666.0,45617,-666666666.0,0.0,0.0,
12783,65938.0,45618,72500.0,13.0,18.0,72.22
12784,44429.0,45619,98300.0,5188.0,7518.0,69.01
12785,32083.0,45620,92900.0,658.0,833.0,78.99
12786,21100.0,45621,55600.0,237.0,344.0,68.9
12787,72679.0,45622,96400.0,249.0,347.0,71.76
12788,42926.0,45623,105200.0,2179.0,3050.0,71.44
12789,-666666666.0,45624,-666666666.0,29.0,29.0,100.0
12790,50267.0,45628,128700.0,3415.0,4674.0,73.06
12791,40347.0,45629,111000.0,2424.0,3784.0,64.06
12792,20769.0,45630,63100.0,133.0,159.0,83.65
12793,36138.0,45631,111600.0,10602.0,15767.0,67.24
12794,33333.0,45634,68900.0,1487.0,2256.0,65.91
